,Unnamed: 0.1,Unnamed: 0,name,latitude,longitude,rating,user_rating_count,reviews,photo_count,area,facilities,description,Town
72,72,73,Sheung Shui Spot,22.5031117,114.1279295,3.4,1063,"a clean environment but busy. it has a decent combination of restaurants, reasonably priced, and retail shops. unfortunately many of the shops sell products solely for mainland visitors ,as a consequence there is less choice. it has far less high end shops in comparison to landmark north. worth a visit if in the area though.
a location now  suitable for visitors from the mainland; A rather reasonable prized restaurant with a lovely view for Sheung Shui market. The afternoon tea set were good enough as a main. With many choices and combinations, you could repeatedly go there for two weeks. Service were adequate. It was a place I used to go for afternoon's tea.; Can find KFC here, Park n shop, (Learning is fun CPDA for pre- school, nursery, playground), Music learning for children, food court, bakeries, Daiso store..",3,Not available via Google Places API,"Towering shopping complex featuring fashion stores, services & a selection of eateries.","Sheung Shui Spot is a busy yet clean mall with reasonably priced restaurants, retail shops, and a Daiso store, though many shops cater to mainland visitors, reducing local variety. Reviews praise its afternoon tea sets and KFC, making it a decent stop for casual dining and basic needs in a vibrant, well-maintained environment.",Sheung Shui
73,73,74,Tsui Lai Garden Shopping Arcade,22.5076228,114.1290846,3.1,87,"Taste good at that lower charge; 🤔; I have visited many times. I recently slipped here around 6pm. It was late at night and the lights were dim. I leaned near the sports ground and was alone in a corner of the quiet ground-level shopping mall. I only saw Wellcome Supermarket open to serve village households. After finishing my inspection, I went to the snack bar. Wow, I met my friends and neighbors whom I had not seen for a long time. They are still helping to sell food here. After chatting and saying hello, we rushed home to Cuili Garden. Beautiful name. Close to the sports ground, it is a quiet, beautiful and fun area to visit.
However, when I come to a quiet place at night, I feel a bit gloomy and lonely.",1,Not available via Google Places API,No facility details,"Tsui Lai Garden Shopping Arcade in Sheung Shui is a quiet, dimly lit mall with a Wellcome supermarket and a snack bar, ideal for village households. Reviews describe its gloomy nighttime ambiance but highlight its community feel, with locals reconnecting over snacks. Its proximity to a sports ground makes it a functional, low-key spot for daily needs.",Sheung Shui
74,74,75,Ching Ho Shopping Centre,22.4940569,114.1268154,3.1,606,A local shopping center give rise for the residents nearby a closed place to purchase their necessity. Good location for those drive from nearby with parking easy.; a decent local shopping location for the local residents.; Just a place those who live nearby shot at.  No reason to go there unless you live there. Minor selection of stores.,3,Not available via Google Places API,No facility details,"Ching Ho Shopping Centre in Sheung Shui is a modest local hub with easy parking, serving nearby residents with basic necessities. Reviews describe it as unremarkable but convenient for those driving from nearby areas. Its straightforward setup caters to practical shopping needs, making it a functional stop for daily essentials in a low-key environment.",Sheung Shui
75,75,76,Lung Fung Garden Shopping Arcade,22.5028742,114.1294113,3.3,1007,"Large traditional market with vendors offering a wide variety of fresh foods and goods for sale.  Seafood, meats, vegetables and fruits - lots of options to suit pretty much whatever you're looking for!; Very conveniently located for residents between Shek Wu Hui old town centre, wet market, all of the local malls and country park. The 3 residential blocks are intersected by a busy walkthrough full of stalls and hidden alleys with media/clothing/jewellery stores, giving you a mini Ladies Market experience.

The shops are more akin to those found in the old centre rather than modern malls, catering to more basic needs (laundry, hairdressing, fresh fruit & veg), saving locals from having to cross the road into the old centre.

Yes, cross border traffic gets annoying and there are too many pharmacies useless to locals. Can't argue it's extremely busy/popular though.; Good value money and big shops around hk",3,Not available via Google Places API,No facility details,"Lung Fung Garden Shopping Arcade in Sheung Shui is a bustling traditional market with fresh seafood, meats, vegetables, and fruits, alongside media, clothing, and jewelry stores. Reviews highlight its vibrant, Ladies Market-like atmosphere and convenience between Shek Wu Hui and modern malls, though cross-border traffic can be a drawback. It’s a lively spot for locals seeking fresh goods and basic services.",Sheung Shui
76,76,77,Sheung Shui Plaza,22.507498,114.1227902,3.1,78,"Like all industrial buildings, dingy and not user friendly; The indicator of Sheung Shui is exactly the same. I am new to this place and I feel unfamiliar and don’t know the direction. There is no point in wandering around, but I am curious. After relatives and friends taught me the way, I looked at the two exits of Sheung Shui Square and the train station. ok la 100 points; How can you hate it?? It is a style of its own. Elegant style, mainly selling famous brands, there is a group of people who support it, and the number of people traveling independently has increased, and all industries are prosperous. Sheung Shui and Shenzhen are separated by a thin line. It is easy to get back and forth. It is a favorite purchase.
Got the lottery. .",3,Not available via Google Places API,No facility details,"Sheung Shui Plaza is a dingy, industrial-style mall with an elegant charm, featuring famous brands and attracting independent travelers. Reviews note its confusing layout and lack of user-friendliness but praise its proximity to Sheung Shui MTR and Shenzhen for easy cross-border shopping. It’s a unique, if dated, destination for those seeking a distinct shopping experience.",Sheung Shui
77,77,78,Ching Tao Shopping Centre,22.4950878,114.1285351,4.4,12,"It should be a shopping mall with good development potential, and it would be better if it had more real restaurants.; The shopping malls that provide residents are still operated by merchants, and there are also bus terminals in the shopping malls for residents to enter and exit.; The stores are not fully opened yet, so the potential is great!",3,Not available via Google Places API,No facility details,"Ching Tao Shopping Centre in Sheung Shui is a small mall with untapped potential, featuring a few merchants and a bus terminal. Reviews suggest it could benefit from more real restaurants but appreciate its role in serving local residents. Its clean, developing setup makes it a promising, functional spot for daily necessities and future growth.",Sheung Shui
78,78,79,Tin Ping Square,22.503554,114.1338055,3.1,1061,"A recently renovated shopping center (天平新城)serving mainly local residents in Tin Ping Estate. Yes, it's small and has only 1 storey, yet the day I went there (a Friday afternoon), it was clean (including toilet) and air con was fine. Most of all, it has many stores, canteens, etc that can fulfill most of the locals needs. If you are driving, they also have a 2-hr free parking incentive for purchase of $400 or more. The ""Tin Ping Mart"", which is part of the Tin Ping Square, suffered an air-con malfunction that day and was unbearably hot.; This estate is old. The environment of the small shopping centre is not bright enough n untidy. The Chinese restaurant there is not bad. Although the price is cheap, the dim sum tastes good. You can have two free hours car parking if you spend $200; Had McDonald's twice and very disappointed by service and foods was the so bad it just warm nothing like McDonald's foods . Now in Hong Kong services to customers are so bad after lockdown please guys you will lost lot of peoples to come in Hong Kong for holidays 😢",3,Not available via Google Places API,No facility details,"Tin Ping Square in Sheung Shui, a recently renovated single-storey mall, serves Tin Ping Estate residents with a clean environment, decent air conditioning, and stores like a Chinese restaurant with affordable dim sum. Reviews note its hot ‘Tin Ping Mart’ due to air-con issues and disappointing McDonald’s service, but its free 2-hour parking with HK$400 purchase makes it a practical local hub.",Sheung Shui
79,79,82,Fanling Centre Shopping Arcade,22.4910234,114.1409181,3.5,3266,"The Fanling Centre Shopping Arcade is found adjacent to the MTR Station. This is shopping centre serving the needs of the local residents, providing 150,000 sq. ft of arcade halls lined with cheap and casual eateries, supermarket, retail shops, tutorial centres, bank branches and other related small businesses. Most shops are open from around 10am to 10pm daily.

Not a place you are going to target for shopping if coming from elsewhere in the city. However, the Fanling Centre makes for convenient stop upon your return to the MTR Station after spending a few hours walking the Lung Yeuk Tau Heritage Trail in Fanling or if arriving after along day hiking in the northern reaches of the Plover Cove Country Park. You can have a brief stop for a quick light bite meal or drink before entering the MTR Station for your journey back into the city.; Typical regional shopping center that provides majority’s needs. It is also has direct access to the East Rail Line that provides extra convenience to the public.; Expensive 大日子 restaurant. Simple Dim Sum for 9 cost $959!
Foods ordinary, service reasonable,surrounding, cleanliness & decor good...",3,Not available via Google Places API,"Bustling shopping mall with clothing stores, a pharmacy & other typical retailers, plus eateries.","Fanling Centre Shopping Arcade, adjacent to Fanling MTR Station, is a bustling hub with 150,000 sq. ft. of shops, including cheap eateries, a supermarket, banks, and tutorial centres. Reviews note its convenience for quick meals after heritage trail visits or hiking, though some restaurants like 大日子 are pricey. It’s a practical, lively stop for locals and MTR commuters.",Fanling
80,80,83,Flora Plaza,22.48565,114.1415435,3.6,1818,"Freshly cooked for each ordered items.   Despite that waiting time,  a customer said it's the best cooked food one can eat in Floral Center.   I love eating Golden Sour Fish soup which can go with noodles or rice.  Of course the fried pork chops duly cut and chicken wings are also favorite 😍 😋.; Just went there browesing will go again; Well equipped shopping mall, with a supermarket, electrical stores, hardware stores, toy stores, pharmacies, and more.",3,Not available via Google Places API,"Neighborhood mall with convenience stores, a pharmacy, informal restaurants, banks & salons.","Flora Plaza in Fanling is a well-equipped neighborhood mall with a supermarket, electrical stores, toy shops, pharmacies, and freshly cooked food like Golden Sour Fish soup. Reviews praise its delicious offerings and diverse shops, making it a convenient, community-focused destination for residents seeking daily necessities and casual dining in a vibrant setting.",Fanling
81,81,84,Union Plaza Shopping Arcade,22.500198,114.141608,3.3,933,"How come a public toliet have no provided tissue? If they need to cut cost this bad maybe they should sell this property to others that could afford to provide tissue in toliets.; A mall with nostalgic design. Looks nice in the afternoon when the sun shines through the glass ceilings, creating checkered patterns on the floor. This place is very popular among local school children, where they buy toys, snacks, watch the goldfish and take tutorial classes.; Only a few stores are actually open. The lighting is not enough during the day time. It feels really empty. Only has a McDonald's and a supermarket. It I could, I would give it no star in stead of one star.",3,Not available via Google Places API,"Shopping center in a brick building with fast food outlets, local shops & tutoring companies.","Union Plaza Shopping Arcade in Sheung Shui is a nostalgic mall with a McDonald’s, supermarket, and tutoring centres, popular among local school children for snacks and goldfish viewing. Reviews note its dim lighting and empty stores but praise its checkered glass ceiling patterns. It’s a functional, community-oriented spot for basic needs and casual visits.",Fanling
82,82,85,Dawning Views Shopping Plaza,22.4869032,114.1438135,3.5,695,"far too many estate agents, not enough shops, coffee shops, lovely little HK style business'. the place is lively, but there is no shopping to be had at the shopping centre; Mostly Street level shops, open to the street. Chinese restaurant, kindergarten and few small shops on first floor. Nothing remarkable except for a decent supermarket (Uhselect/Tesco's); It is place for casual shopping and mostly for your daily household needs, also with the supermarket and a few restaurants around.",3,Not available via Google Places API,No facility details,"Dawning Views Shopping Plaza in Fanling is a lively but limited mall with a decent Uselect/Tesco supermarket and a few restaurants, catering to daily household needs. Reviews criticize its abundance of estate agents and lack of diverse shops or coffee spots, making it a practical but unremarkable stop for locals seeking convenience.",Fanling
83,83,86,Green Code Plaza,22.5009595,114.1460667,3.6,1666,"All charging slots are occupied by non electric cars and it is allowed by the plaza policy. If you are lucky enough to have a chance to charge your car but unplug your charger late, you will be fined by Shell. Oh, great to own an electric car in HK!; Actually a decently designed mall, with some unique shops and eateries. However the space isn’t utilised that well, hence not a huge variety of stores. A cinema is present.; Attempt at a shopping mall without any remarkable shop or attraction. There is a typical Hong Kong seafood restaurant and a cinema, the rest is all of the usual. In addition there is another mall nearby and also a large market. The place is almost empty every time I visit. A place for locals.",3,Not available via Google Places API,No facility details,"Green Code Plaza in Sheung Shui is a decently designed mall with a cinema, typical Hong Kong seafood restaurant, and some unique shops, though its space isn’t fully utilized. Reviews note its nearly empty state and inconvenient EV charging policies, making it a functional but underwhelming spot for locals near other malls and markets.",Fanling
84,84,87,Regentville Shopping Centre,22.5003493,114.1437134,3.5,1875,"Personally, I go here a lot and it's a great place! There are barbers, restaurants, Shops with varying products and even some more! The reason it isn't 5 star is because the bathrooms can be somewhat dirty sometimes. But besides that, it is Great!; Small can link to other shopping malls and there is restaurant all around it. But stop is outside can take the mini bus to train station; A very strange mall, from the ground floor, the ceiling goes up to L2 and creates a very eerie atmosphere.
There are typical Japanese homestores and pharmacists and chinese restaurants. This isn't a mall for you if you want a shopping experience",3,Not available via Google Places API,"Urban mall with international brands & eateries, plus a supermarket, baby care room & beauty salons.","Regentville Shopping Centre in Sheung Shui is a lively, quirky mall with barbers, restaurants, and various shops, though its bathrooms can be dirty. Reviews highlight its eerie high-ceiling design and typical Japanese homestores, making it a convenient but not exceptional spot for locals seeking daily necessities and casual dining.",Fanling
85,85,88,Wah Ming Shopping Centre,22.4839515,114.1410948,3.4,1636,"It’s clean and bright market after renovation but prices go up a lot and no more neighborhood feeling and relationships. I prefer more the traditions style even though it’s a bit messy; Large, airy, covered but open-air market featuring vendors offering a variety of goods for sale.  Fresh soy milk (sweetened or unsweetened), seafood, meats, restaurant-style prepared meals (as well as some restaurants ringing the market area itself), pastries, fruits and veggies - lots to choose from.  Many local vendors.; Although it might not cater to all of your requirements, it is undeniable that this establishment offers a wide variety of daily necessities, including a ParknShop on the ground floor and a variety of fast food options.",3,Not available via Google Places API,No facility details,"Wah Ming Shopping Centre in Fanling is a bright, airy market with a ParknShop, fast food, and fresh goods like soy milk, seafood, and pastries. Reviews note its renovated, clean look but lament higher prices and a loss of neighborhood charm. It’s a vibrant, open-air hub for locals seeking a variety of daily necessities.",Fanling
86,86,89,Fanling Town Centre,22.4920736,114.1396637,3.7,273,"Tiny apartments that almost suffocates you! I could only stayed for one night.; An estate next to Fanling station which don’t have a clubhouse but a swimming pool and a old tennis court; a conveniently located shopping centre adjacent to fanling railway station with a very diverse series of shops , bakeries, restaurants , phones,  etc. it is extremely busy but is well sign posted and well managed. Worth a visit if in the area.",3,Not available via Google Places API,No facility details,"Fanling Town Centre, next to Fanling MTR Station, is a convenient shopping hub with a swimming pool, old tennis court, and diverse shops, bakeries, and restaurants. Reviews highlight its busy, well-managed environment, though tiny apartments and pricey dining like 大日子 dim sum disappoint. It’s a practical, bustling spot for locals and commuters.",Fanling
87,87,90,Yung Shing Shopping Centre,22.4828351,114.1389536,3.2,737,"Surprising good restaurant.  My impression from the other shops did not give me good impression. But this one is surprising well managed, clean and offers food with good lock and rather good quality. If you are around the area, it's not a bad choice to stop by and enjoy some local Hong Kong style food.; Basic amenities support : ATM (HSBC,BOC), fast food restaurants, stationery supplies, convenient store; There is a wet market and a few shops providing fast food and a supermarket for the people living around.",3,Not available via Google Places API,No facility details,"Yung Shing Shopping Centre in Fanling is a basic local hub with a wet market, fast food, a supermarket, and ATMs. Reviews praise its surprisingly well-managed restaurant with quality Hong Kong-style food, making it a decent stop for locals seeking affordable meals and daily necessities in a straightforward, community-oriented setting.",Fanling
88,88,91,Ka Fuk Shopping Centre,22.4934285,114.1357245,3.4,54,"Not too many store there; Good; Deserted island. There are OK convenience stores, Baijie Mannings, and Pharmacy 759 in the mall. They all closed at the end of May 2016.
The restaurants include Ju Xing Lou, Yi Le, 100% Korean takeaway.
There is a cram school and a piano classroom, a Cainiao freight forwarding store (with a self-service locker) and a self-service laundry, and a SF locker in the mall.",3,Not available via Google Places API,No facility details,"Ka Fuk Shopping Centre in Fanling is a quiet mall with convenience stores, a pharmacy, a Korean takeaway, and tutoring services, though many shops closed in 2016. Reviews note its deserted feel but highlight functional amenities like self-service lockers. It’s a minimal, practical spot for nearby residents seeking basic daily needs.",Fanling
89,89,92,Avon Mall,22.487682,114.142633,3.5,1232,"Even there's not many outlet for shoppers  fashion but here you had many options to do grocery; Many restaurants such as Cafe de Coral and McDonald's, there's also a Wellcome, 7-Eleven, and many Japanese themed department stores.; An OK mall with the usual outlets, shops and restaurants midst an housing estate in Fanling. They have ample of car park (payable). The best part to go there is the space around you in the public areas and shops.",3,Not available via Google Places API,No facility details,"Avon Mall in Fanling, amidst a housing estate, offers ample parking and a variety of restaurants like Cafe de Coral and McDonald’s, alongside a Wellcome supermarket and Japanese-themed stores. Reviews praise its spacious public areas but note limited fashion outlets. It’s a convenient, community-focused mall for locals seeking groceries and casual dining.",Fanling
90,90,93,Hang Seng Bank ATM - Wah Sum Shopping Centre,22.4867022,114.1420627,3.3,459,"It is a new ATM and it has also got cheque deposit facility. This makes it up pretty easy for the shoppers and HSBC users can also withdraw money without any bank charges for local HK cards.; This is the best ATM in all of Hong Kong if you like $1000 bills.; Small but convenient shopping center with few restaurants, supermarket and wet market plus clothing or hairdresser",3,Not available via Google Places API,No facility details,"Hang Seng Bank ATM - Wah Sum Shopping Centre in Fanling is a small, convenient mall with a modern ATM offering cheque deposits and no charges for local HK cards. Reviews highlight its supermarket, wet market, and a few restaurants, making it a practical stop for residents seeking daily necessities and banking services.",Fanling
